UMAP1,UMAP2,label
1.1242363,3.2273593,intron
1.1857804,3.3904479,intron
1.2744129,3.325085,intron
1.1761636,3.3674083,intergenic
1.1418308,3.4911244,intergenic
1.2276303,3.3038213,intergenic
1.4666036,3.3000546,intergenic
1.5226392,3.2961755,intergenic
2.3587196,4.093945,intergenic
1.411144,6.9554296,intergenic
0.3248006,6.339298,intergenic
-0.478919,5.761402,intergenic
-0.29031432,5.005422,intergenic
-0.18694985,4.295823,intergenic
0.2598336,4.062129,intergenic
0.9110222,3.8486607,intergenic
2.7902381,3.0914035,intergenic
3.3172753,3.27856,intergenic
3.1709623,5.158875,intergenic
3.0852275,5.4791656,intergenic
3.0575635,5.4812164,intergenic
3.0065646,5.535859,intergenic
2.841328,5.6837254,intergenic
0.42662582,6.26396,intergenic
-0.260124,5.836757,intergenic
0.20100157,4.7414317,intergenic
0.20455875,4.666778,intergenic
0.25913468,4.6298304,intergenic
0.47461706,4.1026435,intergenic
3.2550092,3.0743296,intergenic
2.8044362,2.5013473,intergenic
1.5644912,2.5259295,intergenic
2.1255558,2.1717074,intergenic
2.3089097,2.1439812,intergenic
2.0664322,2.210042,intergenic
1.4441663,2.631524,intergenic
3.040922,2.3039572,intergenic
4.622605,2.0672293,intergenic
7.682738,4.692237,intergenic
8.171736,3.5212815,intergenic
7.8748035,3.3142774,intergenic
7.78638,3.014259,intergenic
8.152547,3.0720139,intergenic
7.3136744,2.7013903,intergenic
7.197546,2.2567472,intergenic
7.2062664,2.116152,intergenic
7.060949,2.3753364,intergenic
7.185004,2.8491964,intergenic
7.139933,2.817889,intergenic
6.2652807,1.9865432,intergenic
6.0186176,2.0499694,intergenic
5.1815553,2.7394185,intergenic
5.1880217,2.7502599,intergenic
5.152634,2.796891,intergenic
5.3553815,2.8043418,intergenic
5.611127,2.893538,intergenic
5.5975814,2.9139109,intergenic
5.579143,2.922821,intergenic
6.0236855,2.843146,intergenic
6.8031874,2.9801283,intergenic
7.202808,3.2118995,intergenic
8.672726,3.7589958,intergenic
8.659641,3.8229287,intergenic
10.651094,3.4572146,intergenic
10.539427,4.182965,intergenic
10.552415,4.3155303,intergenic
9.31809,3.792939,intergenic
8.228834,4.851733,intergenic
11.495134,3.1650696,intergenic
12.894687,2.6969838,intergenic
12.812503,2.7647169,intergenic
13.560356,1.307329,intergenic
13.588375,1.3221029,intergenic
11.959529,2.9031096,intergenic
11.520154,2.8701642,intergenic
9.9464655,1.7738066,intergenic
12.029795,0.4101775,intergenic
9.77062,1.2907141,intergenic
9.228444,0.0706585,intergenic
9.076539,-1.0949415,intergenic
9.175381,-1.1159837,intergenic
9.021421,-1.1483297,intergenic
8.985046,-1.0920701,intergenic
9.068745,-0.88172615,intergenic
9.275825,-0.9050847,intergenic
9.507412,-0.92043597,intergenic
9.449863,-1.1324016,intergenic
9.552693,-1.1290216,intergenic
9.395343,-1.1010886,intergenic
9.681981,-0.9829324,intergenic
9.791555,-0.6137308,intergenic
10.56152,0.34592974,intergenic
10.716865,0.6187695,intergenic
11.225855,0.8564497,intergenic
10.724738,0.77150357,intergenic
10.491605,0.51379734,intergenic
10.350291,0.4465043,intergenic
10.241152,0.43756086,intergenic
10.078176,0.34563488,intergenic
9.870048,0.3194899,intergenic
8.557388,1.7623097,intergenic
7.9527054,2.9674227,intergenic
8.290261,2.4892452,intergenic
8.535898,3.542164,intergenic
7.6242633,5.5105867,intergenic
7.3955655,5.550103,intergenic
7.6307697,5.667774,intergenic
8.406872,4.4933343,intergenic
8.488309,4.5298743,intergenic
10.039223,2.498332,intergenic
11.38232,2.1890972,intergenic
10.788549,2.2037256,intergenic
10.877914,2.246672,intergenic
10.064816,2.3499045,intergenic
10.238243,3.1382334,intergenic
10.264061,4.9709797,intergenic
10.281756,5.1374154,intergenic
10.21739,5.061816,intergenic
10.289612,5.0662446,intergenic
9.274014,3.2953563,intergenic
9.072874,2.5578713,intergenic
10.911982,3.1415696,intergenic
10.8480835,3.241936,intergenic
9.181108,2.24377,intergenic
8.140477,2.3318098,intergenic
8.470747,3.3616505,intergenic
8.731451,3.0933535,intergenic
7.966128,3.6930878,intergenic
8.250498,4.2894163,intergenic
8.397824,3.9025273,intergenic
9.858032,2.2196798,intergenic
11.920998,2.550176,intergenic
12.884336,2.665663,intergenic
13.25303,2.576842,intergenic
13.07681,2.6997812,intergenic
12.64271,3.1304643,intergenic
12.648251,3.4717484,intergenic
12.628092,3.4816043,intergenic
12.724257,3.5608935,intergenic
10.792768,3.6044366,intergenic
8.570104,3.2359421,intergenic
8.786685,3.0962927,intergenic
9.428466,5.140913,intergenic
9.357326,5.501497,intergenic
8.954606,5.328533,intergenic
7.0199733,2.9349196,intergenic
7.201288,2.4852216,intergenic
8.356871,1.3291429,intergenic
9.04049,0.86589944,intergenic
11.158034,1.7072638,intergenic
10.733807,1.3191508,intergenic
8.56735,-0.77118933,intergenic
8.514591,-1.3257084,intergenic
8.640332,-1.0859747,intergenic
7.235622,-2.0066686,intergenic
7.0430183,-1.8214918,intergenic
7.02508,-1.9112567,intergenic
6.971181,-1.845764,intergenic
7.032697,-1.7600465,intergenic
7.045553,-1.6929998,intergenic
7.0789804,-1.6895784,intergenic
7.192009,-1.5295001,intergenic
7.1591096,-1.5805421,intergenic
7.0348744,-1.7611016,intergenic
7.0772414,-1.7607443,intergenic
7.0179377,-1.742814,intergenic
7.01429,-1.6920632,intergenic
7.0785065,-1.569144,intergenic
7.0526757,-1.6693063,intergenic
7.082976,-1.6333668,intergenic
9.532635,2.5114472,intron
9.272148,3.6532655,intron
9.284918,3.3462186,intron
11.9747505,3.2368722,intron
12.171666,3.4298894,intron
11.998584,3.3666608,intron
12.240247,3.5774634,intron
11.834478,3.4133198,intron
8.997525,2.9601965,intron
9.017106,3.794306,intron
9.532176,4.584529,intron
-2.378622,2.9466412,intergenic
-1.7374504,2.3322828,intergenic
-1.7534564,2.2834706,intergenic
-1.5585719,2.403613,intergenic
-1.5216035,2.526745,intergenic
-0.9891042,2.3444312,intergenic
-1.0696299,2.2722533,intergenic
-1.2479864,2.3510284,intergenic
-1.2930415,2.3338633,intergenic
-1.1173524,2.2401078,intergenic
-1.317264,2.159054,intergenic
-1.1708057,2.2606313,intergenic
-1.1421105,2.3168812,intergenic
-1.2228776,2.3402317,intergenic
-1.252613,2.3332613,intergenic
-0.8676798,2.2176464,intergenic
-0.35592204,2.0756135,intergenic
-1.0702233,1.3224814,intergenic
-0.8853467,1.2867867,intergenic
-0.72410405,1.2789115,intergenic
-0.5753383,1.223283,intergenic
-0.8372995,1.2456181,intergenic
-0.9797909,1.2531712,intergenic
-0.027461048,2.0919163,intergenic
-0.67726713,2.2002556,intergenic
-0.9799455,2.1009338,intergenic
-0.9995791,1.6334827,intergenic
-1.0159811,1.6327008,intergenic
-1.001945,1.5783873,intergenic
-0.7924074,1.592458,intergenic
-0.16644588,2.1288757,intergenic
-0.5846347,2.2932568,intergenic
-0.35246703,2.1340334,intergenic
-0.520049,2.3407161,intergenic
-0.14794117,2.1500235,intergenic
-0.4766684,2.3479807,intergenic
-0.48385385,2.0370388,intergenic
-1.1949676,0.636089,intergenic
-1.0174038,0.6137541,intergenic
5.5193963,1.6860324,intergenic
6.755435,3.232283,intergenic
6.8257136,3.4044862,intergenic
7.0569234,3.4342952,intergenic
8.425672,2.9110587,intergenic
8.855437,3.8710878,intergenic
9.626398,3.3141282,intergenic
9.382615,3.0055764,intergenic
9.648492,2.3679368,intergenic
9.281785,2.8906746,intergenic
10.5673485,3.6975503,intergenic
10.614849,3.6769812,intergenic
7.643866,4.501099,intergenic
9.214285,3.199629,intergenic
10.0028925,3.7923129,intergenic
10.127443,3.7640605,intergenic
12.018229,3.6049824,intergenic
12.27682,3.587325,intergenic
11.626145,3.5469072,intergenic
9.358081,2.3866756,intergenic
9.446402,2.7040079,intergenic
10.419093,2.2303562,intergenic
11.997719,3.0420988,intergenic
11.844203,2.9991837,intergenic
11.595294,3.1139348,intergenic
9.669877,3.4343348,intergenic
8.593721,3.3686981,intergenic
7.761667,3.134514,intergenic
7.1987886,2.811941,intergenic
6.5167665,2.415465,intergenic
6.3467603,2.13545,intergenic
8.635159,4.0502195,intergenic
7.239516,3.001896,intergenic
7.5814724,3.0614781,intergenic
9.421182,4.418623,intergenic
8.709089,3.6912832,intergenic
7.6810055,3.9745874,intergenic
7.76407,3.9472663,intergenic
7.9853287,3.2119997,intergenic
8.239316,2.8229716,intergenic
8.717384,2.3495228,intergenic
9.298834,1.8747603,intergenic
9.345956,1.4458404,intergenic
8.79602,2.6846988,intergenic
9.88032,1.0325638,intergenic
9.933593,1.3840395,intergenic
12.013219,1.0528213,intergenic
13.997798,0.4595351,intergenic
14.045642,0.47669536,intergenic
13.958815,0.49894696,intergenic
14.0467825,0.49757695,intergenic
14.080178,0.48581725,intergenic
14.091182,0.64549077,intergenic
11.948527,1.2516601,intergenic
12.33349,1.0774441,intergenic
13.979932,0.48222533,intergenic
13.544835,0.63793385,intergenic
9.973192,0.81575155,intergenic
9.739217,1.1729553,intergenic
9.3354225,0.6904034,intergenic
10.340965,0.36431226,intergenic
10.08792,-0.22001323,intergenic
9.971684,-0.5214877,intergenic
10.046261,-0.5263329,intergenic
10.069934,-0.5179217,intergenic
10.190741,-0.50901026,intergenic
10.214997,-0.22245866,intergenic
10.090612,-0.35347086,intergenic
10.05034,-0.46067175,intergenic
10.0295515,-0.2619494,intergenic
10.005436,0.03236187,intergenic
10.453327,1.0427223,intergenic
10.659258,1.077801,intergenic
10.667385,1.0932045,intergenic
11.602534,1.3232903,intergenic
13.412628,0.7699589,intergenic
13.957827,0.5412603,intergenic
14.031581,0.52881825,intergenic
14.072145,0.52282274,intergenic
13.538099,1.5886846,intergenic
12.677146,2.3986716,intergenic
11.549656,2.342061,intergenic
11.207744,1.5503051,intergenic
10.546381,2.878314,intergenic
8.514353,3.6478744,intergenic
7.264818,3.8717391,intergenic
7.453857,4.0217247,intergenic
7.650734,3.3493698,intergenic
7.64421,3.1540678,intergenic
8.021635,2.3462286,intergenic
7.9230266,2.790578,intergenic
8.011653,4.1561856,intergenic
8.776623,1.9782683,intergenic
10.094239,2.077079,intergenic
10.520627,2.2009082,intergenic
10.529897,2.5220199,intergenic
9.603968,2.6063187,intergenic
8.462108,3.3219829,intergenic
8.903339,2.834078,intergenic
9.991569,2.1723757,intergenic
12.018674,3.1856148,intergenic
11.811135,2.6940417,intergenic
10.569897,2.96258,intergenic
5.967047,2.2484207,intergenic
5.1176796,2.0238142,intergenic
3.3889472,2.3785665,intergenic
1.6391475,2.199706,intergenic
1.9522859,2.107527,intergenic
2.8661132,1.311452,intergenic
1.7908452,1.1852387,intergenic
0.8378013,1.2728238,intergenic
2.1467557,1.1413056,intergenic
2.2749684,0.8238604,intergenic
2.5144715,0.5495835,intergenic
2.5003595,0.3210671,intergenic
2.3579998,0.13740042,intergenic
2.2137344,-0.13992451,intergenic
2.2776136,-0.076053515,intergenic
2.3100998,0.122333795,intergenic
2.3830073,0.27252597,intergenic
2.2816381,0.26554915,intergenic
2.4533849,0.5361865,intergenic
-1.7260611,-3.1029494,intergenic
-1.6439521,-3.2987459,intergenic
-1.5008897,-3.3008099,intergenic
-1.3520646,-3.3230944,intergenic
-1.6186626,-3.6649454,intergenic
-1.41868,-3.7744799,intergenic
-1.2550868,-3.6438684,intergenic
-1.2121966,-3.5760114,intergenic
-1.5002031,-3.8354707,intergenic
-1.3444508,-3.9701364,intergenic
-1.4347718,-3.847028,intergenic
-1.327923,-3.944737,intergenic
-1.3107431,-3.9153762,intergenic
-1.1452982,-3.735847,intergenic
-1.0986344,-4.54588,intergenic
-1.0783281,-4.581054,intergenic
-1.1874797,-3.9279919,intergenic
-1.1827726,-3.5591712,intergenic
-1.1416556,-3.6084735,intergenic
-1.4423718,-3.8731697,intergenic
-1.4812816,-3.850752,intergenic
-1.4564747,-3.7199266,intergenic
-1.3480533,-3.4377422,intergenic
-1.4594542,-3.6154544,intergenic
-1.4369444,-3.3927858,intergenic
-1.6955633,-3.1997483,intergenic
-1.1005085,-3.0736015,intergenic
-1.1146237,-3.0973353,intergenic
-1.3439643,-3.220476,intergenic
-1.466087,-2.8881269,intergenic
-0.5680206,-3.098724,intergenic
0.8061348,-3.1375108,intergenic
0.89588654,-3.0867972,intergenic
0.23904312,-3.1903007,intergenic
0.13235788,-3.160155,intergenic
0.78926533,-3.186163,intergenic
0.8792346,-3.1486883,intergenic
0.8732969,-3.1883667,intergenic
0.8256192,-3.2189221,intergenic
0.65126324,-3.3798184,intergenic
-0.16417888,-4.377048,intergenic
-0.047929656,-4.389354,intergenic
-0.52408767,-4.158132,intergenic
-0.88963133,-4.2006154,intergenic
-0.97506684,-4.1243525,intergenic
-1.1188506,-3.9901283,intergenic
-1.1009134,-4.0154123,intergenic
-1.0742512,-4.0728335,intergenic
-1.1292127,-4.0131674,intergenic
-0.778965,-3.9746852,intergenic
-0.6935414,-4.027621,intergenic
-0.17780957,-4.380256,intergenic
-0.13274288,-4.411745,intergenic
-0.50963885,-4.00092,intergenic
1.0435951,3.6476593,intergenic
0.39795068,4.106608,intergenic
-0.053261876,4.2503753,intergenic
-0.15337652,4.7332993,intergenic
-0.3570365,5.5639615,intergenic
-0.03992257,5.9923077,intergenic
1.0893204,6.7507315,intergenic
1.4764807,7.2833776,intergenic
1.5402069,7.3146844,intergenic
1.4729457,7.2823505,intergenic
1.5846215,6.161978,intergenic
1.641413,4.584773,intergenic
2.448991,2.8734245,intergenic
3.0847485,1.1664238,intergenic
-0.9267234,-2.9065897,intergenic
-0.95714784,-2.8419802,intergenic
-0.9430742,-2.870716,intergenic
-0.91664237,-2.8680387,intergenic
-1.0682584,-2.9125187,intergenic
-0.9261926,-2.9013422,intergenic
-0.9058219,-2.7862346,intergenic
-0.81448704,-2.7190437,intergenic
2.8770654,1.0588834,intergenic
2.3260567,2.6909328,intergenic
3.4243703,2.6549866,intergenic
1.5332032,-2.5167012,intergenic
1.5371013,-2.5627375,intergenic
1.3790928,-2.6922865,intergenic
0.2762469,-3.1309893,intergenic
0.9758218,-3.0653605,intergenic
0.9522196,-3.0934186,intergenic
0.9759719,-3.0993118,intergenic
0.9728069,-3.0946546,intergenic
1.0002944,-3.053091,intergenic
0.09144769,-4.2052817,intergenic
0.040248364,-4.190947,intergenic
2.6449442,-1.0600588,intergenic
2.8111486,-0.7317068,intergenic
2.9523153,0.77647847,intergenic
3.035307,0.9847033,intergenic
3.090294,0.9552026,intergenic
3.0185242,0.91885364,intergenic
2.811919,-0.822383,intergenic
2.6512885,-1.0062268,intergenic
2.595461,-1.0334734,intergenic
0.073667616,-4.1077414,intergenic
0.04247516,-4.164553,intergenic
2.9361947,0.90923566,intergenic
3.9220676,2.5858192,intergenic
4.395109,2.9700358,intergenic
0.61947834,4.290574,intergenic
0.43872568,4.504862,intergenic
0.09268991,4.7338214,intergenic
-0.2859201,5.519931,intergenic
0.26353112,6.143687,intergenic
1.8129156,6.6399674,intergenic
1.9355,6.772653,intergenic
2.0058494,6.847013,intergenic
1.9942604,6.699254,intergenic
3.3666103,3.8022723,intergenic
4.8303094,2.9665847,intergenic
5.9617434,2.8614154,intergenic
5.8641925,3.0862644,intergenic
7.3581624,3.6658275,intergenic
7.6646943,3.4903944,intergenic
8.030512,2.0566356,intergenic
8.118826,2.213689,intergenic
8.345688,4.0184646,intergenic
8.471662,4.2086906,intergenic
8.7127075,4.116209,intergenic
9.085546,3.7706702,intergenic
8.963094,3.3883924,intergenic
9.034323,3.3375964,intergenic
9.508228,3.3176317,intergenic
9.131917,3.5330613,intergenic
8.904131,3.5051773,intergenic
9.967112,1.233918,intergenic
10.915416,-0.15364738,intergenic
10.896027,-0.2099675,intergenic
10.836392,-0.17509964,intergenic
9.484244,2.7654126,intergenic
9.827504,2.9807675,intergenic
8.625334,4.3658743,intergenic
10.461568,2.3283503,intergenic
11.179838,1.3385979,intergenic
11.122022,1.2541394,intergenic
10.764002,0.2542247,intergenic
10.586543,-0.09559816,intergenic
10.372714,-1.6812562,intergenic
10.331138,-1.6547929,intergenic
10.260254,-1.8713611,intergenic
10.266028,-2.0571856,intergenic
10.193335,-2.120175,intergenic
10.0540905,-2.0194304,intergenic
10.022548,-1.9777502,intergenic
10.0460615,-2.3231142,intergenic
10.067316,-2.3697553,intergenic
10.0600605,-2.3463883,intergenic
10.194192,-2.2856607,intergenic
10.327944,-2.216977,intergenic
10.533633,-2.0694706,intergenic
10.986519,-1.7624153,intergenic
11.420499,-1.3832713,intergenic
11.767659,-1.1278294,intergenic
12.520647,-0.4992405,intergenic
12.999537,0.019074894,intergenic
13.078593,0.12975197,intergenic
2.0048006,-0.51477176,intron
1.8267736,-0.5696644,intron
1.8009572,-0.5164341,intron
1.9110302,-0.5141205,intron
2.132103,-0.26219407,intron
1.9574752,-0.32943103,intron
2.5862932,0.27122474,intron
2.660193,0.46758786,intron
2.4450786,0.17198488,intron
2.0675964,-0.20321327,intron
2.4968603,0.16341797,intron
2.3833063,0.037053276,intron
2.5244088,0.32942906,intron
2.6573977,0.49473408,intron
2.604377,0.45228598,intron
2.6080806,0.37400857,intron
2.439565,0.39910415,intron
2.533609,0.43435967,intron
2.3104424,0.32658613,intron
1.8895656,-0.21961217,intron
1.9314042,-0.19915803,intron
1.8805662,-0.1730418,intron
1.979901,-0.19333,intron
1.9420052,-0.052970815,intron
2.6427238,0.40034437,intron
2.7076647,0.363306,intron
3.1392226,0.51763564,intron
3.462598,0.52362573,intron
3.5022514,0.5430336,intron
3.5802872,0.5839877,intron
3.1904116,1.9319919,intron
1.4413258,2.3866203,intron
1.3685843,2.8604844,intron
1.7866206,2.3174508,intron
3.2974534,1.533677,intron
3.183391,1.4339434,intron
2.6302984,1.3965007,intron
2.330426,1.4555261,intron
1.8573108,1.7327452,intron
2.2186508,1.9545475,intron
2.7619493,2.0221388,intron
2.4037497,2.0239232,intron
2.0363157,2.1599786,intron
5.1458626,1.9260064,intron
6.8220124,0.7203824,intron
7.7450376,-0.788775,intron
7.620313,-1.477753,intron
6.867101,-0.79861856,intergenic
9.692675,2.0985627,intergenic
10.154241,2.1223598,intergenic
11.12176,2.574051,intergenic
12.188907,2.0129678,intergenic
12.442844,1.8069161,intergenic
13.033289,1.9693357,intergenic
12.438285,2.1444042,intergenic
11.873421,2.01288,intergenic
11.703819,1.7251276,intergenic
11.744945,1.7877992,intergenic
11.811915,1.9588252,intergenic
12.306959,1.7761279,intergenic
13.65505,1.7894329,intergenic
13.765127,1.6715568,intergenic
12.473623,1.6938426,intergenic
13.568786,1.6446061,intergenic
13.897821,1.0801171,intergenic
12.1747055,1.6689306,intergenic
11.157228,1.8847392,intergenic
8.121951,4.665381,intergenic
8.152329,4.585318,intergenic
8.173844,4.711087,intergenic
7.326885,5.7870183,intergenic
7.350481,5.6445656,intergenic
8.453168,4.3551817,intergenic
8.462632,3.9810386,intergenic
8.032961,4.048848,intergenic
7.4921823,4.3306584,intergenic
7.2333403,4.424591,intergenic
7.43611,4.3065267,intergenic
8.194065,3.6744916,intergenic
8.515644,3.7573116,intergenic
8.348008,4.368526,intergenic
7.511061,5.2619557,intergenic
8.813798,3.8887777,intergenic
9.452293,3.0459177,intergenic
8.64293,2.0724359,intergenic
8.370151,2.7400234,intergenic
9.228717,1.897515,intergenic
11.46184,0.47368902,intergenic
11.644346,2.9561632,intergenic
10.774929,2.5274415,intergenic
10.6276865,2.3787081,intergenic
8.042227,5.0663333,intergenic
7.4918323,5.6644306,intergenic
7.7340794,5.6150813,intergenic
7.382411,5.468756,intergenic
8.042524,3.732318,intergenic
10.099941,2.86039,intergenic
7.3404536,4.045879,intergenic
7.3129716,4.0701776,intergenic
7.601585,4.3167114,intergenic
8.326881,4.4180202,intergenic
9.199389,4.5006003,intergenic
8.760679,4.0711617,intergenic
7.3740163,3.589049,intergenic
7.3498926,3.305937,intergenic
7.538986,3.341319,intergenic
7.959833,3.2975554,intergenic
11.593354,3.5925162,intergenic
10.715897,3.6885362,intergenic
10.058716,4.6078796,intergenic
9.131882,4.3852034,intergenic
10.293956,3.514635,intergenic
9.863192,3.1090446,intergenic
8.6151495,3.2629793,intergenic
7.7373238,4.5296335,intergenic
7.633352,4.650122,intergenic
9.633692,1.8677053,intergenic
13.841371,1.1199292,intergenic
14.1390915,0.9656728,intergenic
12.351708,1.60045,intergenic
12.544304,1.4370295,intergenic
13.718048,1.0392087,intergenic
12.522422,1.5627619,intergenic
13.964797,0.9911206,intergenic
14.404051,0.9341712,intergenic
12.928984,1.3662906,intergenic
13.040022,1.1428053,intergenic
12.90948,0.6066416,intergenic
11.389697,2.7274082,intergenic
8.56805,2.7490451,intergenic
8.304932,3.0389497,intergenic
7.822822,2.4355588,intergenic
9.025775,5.0678444,intergenic
3.9805744,3.5812705,intergenic
3.7687,3.441871,intergenic
3.348741,4.018346,intergenic
3.3081539,5.052937,intergenic
4.2734747,2.0870397,intergenic
5.741126,1.6848105,intergenic
6.775478,0.37277216,intergenic
7.6916986,0.7971439,intergenic
8.068728,1.2892985,intergenic
7.9629364,1.302426,intergenic
7.2995224,1.2067465,intergenic
7.581922,1.1271925,intergenic
7.5758853,1.0119619,intergenic
4.686297,0.39399913,intergenic
3.8775651,0.13395602,intergenic
3.572318,-0.17313644,intergenic
3.1207325,-0.52824277,intergenic
4.6230564,1.2138726,intergenic
4.823862,1.2129596,intergenic
4.8173523,1.0986751,intergenic
4.942458,1.0685093,intergenic
4.6870174,1.3715355,intergenic
4.4759398,1.5232964,intergenic
4.4487557,1.8627722,intergenic
6.187732,1.5769725,intergenic
5.816518,1.4770658,intergenic
3.6362934,4.928707,intergenic
6.4356036,1.4752688,intergenic
6.0518045,1.5562497,intergenic
6.1347694,1.8156772,intergenic
5.982305,1.98413,intergenic
5.2833824,1.9193977,intergenic
3.3427474,4.5507126,intergenic
3.537921,4.491444,intergenic
3.6728826,3.9674597,intergenic
3.7239375,3.6867154,intergenic
3.8506963,3.2025442,intergenic
6.0638127,2.0811195,intergenic
7.039363,2.9817212,intergenic
7.287771,3.4943366,intergenic
6.703856,3.8843892,intergenic
6.4735856,3.99776,intergenic
6.892439,5.617614,CDS
4.5645685,0.7874165,intergenic
3.5644648,5.2505064,intergenic
4.4286036,0.68346745,intergenic
3.7895029,0.17557408,intergenic
3.1799889,-0.40049812,intergenic
3.1541655,-0.39910448,intergenic
3.309884,-0.22360517,intergenic
3.535736,0.0632549,intergenic
3.5879383,0.048969455,intergenic
3.5506208,0.025219552,intergenic
3.0303578,-0.44981286,intergenic
2.9978392,-0.487267,intergenic
3.1122396,-0.41927955,intergenic
3.7282197,-0.01774289,intergenic
4.0748825,0.20436242,intergenic
4.437142,0.62951803,intergenic
4.5907907,0.8832251,intergenic
3.585331,5.4270105,intergenic
3.5736282,5.44611,intergenic
3.5817075,5.4414296,intergenic
3.5425844,5.448505,intergenic
3.588569,5.3983207,intergenic
3.5425134,5.413051,intergenic
4.6767545,0.88259715,intergenic
4.8044753,0.42570803,intergenic
4.5577207,0.23735128,intergenic
4.593651,-0.34119827,intergenic
4.554763,-0.38746738,intergenic
4.4064355,0.63960195,intergenic
3.2068722,4.259063,intergenic
3.3516362,4.970728,intergenic
2.9201448,4.477419,intergenic
3.4346297,4.0568705,intergenic
3.6957886,3.9253602,intergenic
3.6193721,4.2371316,intergenic
7.217429,1.9752572,intergenic
10.322676,2.3797164,intergenic
11.434641,2.4136872,intergenic
11.609062,2.412763,intergenic
11.763766,2.5242243,intergenic
11.572125,2.2609901,intergenic
11.652583,2.5726752,intergenic
11.0618515,2.4488158,intergenic
11.449391,2.2515907,intergenic
11.326055,2.371277,intergenic
11.446067,2.4570458,intergenic
11.480918,2.1087575,intergenic
11.280579,2.4381912,intergenic
9.788258,1.6267234,intergenic
10.96137,2.5339715,intergenic
12.532474,2.717847,intergenic
12.379553,2.7990417,intergenic
13.046827,2.5379744,intergenic
12.720259,2.8202796,intergenic
12.607691,2.5674875,intergenic
12.139806,3.0489826,intergenic
12.182356,3.0754726,intergenic
12.313326,2.9935286,intergenic
12.575545,2.478144,intergenic
13.909605,1.8042119,intergenic
12.392348,1.789365,intergenic
12.962477,1.6287565,intergenic
14.877585,0.7710613,intergenic
14.754815,1.1135106,intergenic
14.729224,0.7294888,intergenic
14.703493,0.51329195,intergenic
14.690969,0.7802537,intergenic
14.515171,1.345228,intergenic
14.573082,1.3129596,intergenic
14.605602,0.81450754,intergenic
12.604342,1.6641138,intergenic
12.384048,2.027561,intergenic
13.1457815,2.471703,intergenic
10.083215,1.9849747,intergenic
8.348473,1.7941964,intergenic
9.806776,2.9990752,intergenic
11.37375,3.507433,intergenic
12.358219,3.2960799,intergenic
11.908915,3.3277156,intergenic
11.388123,3.4246216,intergenic
11.245941,3.5329363,intergenic
12.543134,3.3837278,intergenic
12.160406,3.3310916,intergenic
10.537986,2.7107975,intergenic
9.378168,1.9654312,intergenic
8.090138,3.518653,intergenic
7.6897597,3.7587037,intergenic
7.844146,4.1523943,intergenic
7.9321856,4.1202297,intergenic
9.022242,3.022378,intergenic
8.724801,3.839019,intergenic
8.7559,3.9238777,intergenic
8.609966,3.6644952,intergenic
8.584065,3.4547908,intergenic
8.924572,3.0996246,intergenic
9.900884,3.7452326,intergenic
8.980983,2.8603785,intergenic
12.627982,3.2730792,intergenic
12.763412,3.1289861,intergenic
12.7010145,2.6456008,intergenic
12.462689,2.42596,intergenic
10.779714,1.4597801,intergenic
10.654708,0.9854756,intergenic
10.213015,0.7782713,intergenic
8.8373,0.6377893,intergenic
8.781106,0.36401603,intergenic
8.815788,-0.07615964,intergenic
8.965967,-0.3647599,intergenic
8.938477,-0.4237084,intergenic
8.958684,-0.59446484,intergenic
9.022873,-0.9254059,intergenic
9.113716,-1.2375861,intergenic
9.1363945,-1.385209,intergenic
9.226022,-0.9657814,intergenic
9.0556965,0.1982025,intergenic
7.836049,2.3950455,intergenic
7.7982664,4.9802313,intergenic
8.875824,5.472975,intergenic
8.80356,5.445081,intergenic
8.928499,5.4526305,intergenic
9.023072,5.4357233,intergenic
9.020089,5.318232,intergenic
9.994191,4.025409,intergenic
9.440018,5.4864593,intergenic
9.041752,5.185752,intergenic
9.070572,5.4257345,intergenic
9.050414,5.4702477,intergenic
8.979547,5.4401093,intergenic
8.915367,5.44675,intergenic
7.9581943,4.8491945,intergenic
7.5992713,4.5847826,intergenic
7.511756,4.4074883,intergenic
8.174958,3.0921564,intergenic
8.732773,1.788192,intergenic
8.932464,1.7924968,intergenic
8.764283,2.2105243,intergenic
9.200224,1.6778321,intergenic
9.007664,1.4643165,intergenic
8.751853,0.9802632,intergenic
8.696405,1.1719656,intergenic
8.5067835,1.227137,intergenic
8.314203,1.1555223,intergenic
8.529694,1.3365642,intergenic
8.619996,1.0809579,intergenic
9.054155,-0.70613647,intergenic
8.538782,-1.10362,intergenic
9.055844,-0.7046703,intergenic
9.389222,-0.61531866,intergenic
9.213202,-0.8335191,intergenic
9.489462,-0.29377145,intergenic
9.305478,-0.9043608,intergenic
9.276718,-1.2272927,intergenic
9.177106,-1.0534984,intergenic
9.105253,-1.2384316,intergenic
9.19442,-0.92110115,intergenic
9.095685,-0.454572,intergenic
8.264242,0.83410573,intergenic
6.6309876,0.7288542,intergenic
5.8738556,1.1301202,intergenic
5.460553,0.9948003,intergenic
0.5455036,2.4193807,intergenic
0.7387861,2.5941343,intergenic
0.60934895,2.927076,intergenic
0.42700022,2.9349535,intergenic
0.5912883,2.9964092,intergenic
0.7053165,3.025703,intergenic
0.32988524,3.0075917,intergenic
0.29277998,3.0117257,intergenic
0.261771,3.0334156,intergenic
0.23750882,3.013486,intergenic
0.38078198,2.9710438,intergenic
8.6634,-0.19818199,intron
8.772957,-0.13290054,intron
